duration,first_blood_time,dire_kills,radiant_kills,radiant_win
1810,7,17.0,41.0,True
2847,222,39.0,47.0,True
2313,4,34.0,46.0,True
2338,109,34.0,47.0,True
2339,0,29.0,46.0,True
2285,0,38.0,41.0,True
2330,109,25.0,51.0,True
3139,225,43.0,58.0,False
1936,13,27.0,42.0,True
2682,130,48.0,40.0,False
3605,174,50.0,61.0,False
1780,143,10.0,32.0,True
2080,2,51.0,24.0,False
1955,9,27.0,40.0,True
2418,83,42.0,54.0,True
1567,145,20.0,34.0,True
864,280,3.0,14.0,True
2335,3,24.0,33.0,True
1940,17,29.0,25.0,False
1345,0,10.0,27.0,True
1656,0,37.0,29.0,False
1416,3,28.0,22.0,False
1055,115,23.0,4.0,False
1665,0,21.0,38.0,True
2541,115,44.0,47.0,True
1813,135,20.0,41.0,True
1679,99,22.0,15.0,True
2035,146,46.0,16.0,False
2098,132,45.0,22.0,False
2745,16,59.0,42.0,False
2994,6,56.0,34.0,False
2422,40,45.0,32.0,True
1932,3,43.0,14.0,False
1625,80,15.0,55.0,True
2170,116,46.0,31.0,False
2030,9,28.0,50.0,True
2425,121,36.0,30.0,False
2480,118,41.0,35.0,False
1661,119,20.0,32.0,True
1719,104,30.0,39.0,True
2486,4,61.0,33.0,False
3133,122,53.0,25.0,False
1318,172,5.0,29.0,True
2026,129,30.0,42.0,True
2237,0,27.0,43.0,True
2141,0,31.0,47.0,True
2685,49,58.0,42.0,False
1769,60,48.0,28.0,False
3564,2,51.0,50.0,True
2206,29,26.0,33.0,True
2043,134,45.0,32.0,False
3910,0,51.0,45.0,True
3254,0,56.0,39.0,True
2560,2,47.0,38.0,True
2880,13,68.0,41.0,False
2389,10,49.0,57.0,False
1953,128,24.0,40.0,True
1700,106,27.0,16.0,False
2319,10,32.0,45.0,True
2690,6,33.0,24.0,False
1990,107,16.0,45.0,True
1585,217,18.0,28.0,True
1884,156,44.0,24.0,False
2757,228,48.0,42.0,False
3884,101,55.0,49.0,False
1512,38,11.0,44.0,True
2067,35,19.0,42.0,True
2399,18,48.0,39.0,False
1566,4,37.0,20.0,False
1739,10,20.0,43.0,True
2241,89,36.0,37.0,False
1742,1,33.0,21.0,False
2173,48,34.0,44.0,True
1709,115,22.0,37.0,True
2398,0,49.0,39.0,True
1070,22,9.0,29.0,True
1923,106,42.0,34.0,False
2538,118,35.0,54.0,True
2391,7,44.0,33.0,False
2538,4,34.0,39.0,True
568,48,7.0,3.0,False
3145,59,35.0,43.0,True
1891,83,28.0,31.0,True
3458,0,47.0,62.0,True
2221,139,59.0,18.0,False
1717,183,18.0,31.0,True
2814,178,26.0,30.0,False
2481,134,30.0,40.0,False
2643,0,48.0,43.0,True
1783,53,49.0,13.0,False
1723,178,15.0,41.0,True
1245,9,27.0,6.0,False
3538,110,48.0,60.0,True
2535,56,33.0,44.0,True
2456,108,42.0,46.0,True
2278,121,31.0,43.0,True
2069,4,32.0,39.0,True
2576,13,46.0,37.0,False
3228,209,36.0,39.0,True
1388,12,19.0,37.0,True
2870,45,61.0,41.0,False
3122,8,38.0,52.0,True
2050,173,44.0,29.0,False
1502,6,22.0,38.0,True
1476,0,42.0,12.0,False
2975,356,41.0,47.0,True
2633,196,41.0,25.0,False
2855,55,40.0,51.0,True
2446,5,42.0,45.0,True
1524,0,11.0,38.0,True
2389,102,45.0,29.0,False
2482,5,60.0,35.0,False
2335,129,41.0,28.0,False
2075,0,23.0,44.0,True
1853,43,30.0,45.0,True
2110,131,48.0,47.0,True
1946,0,31.0,49.0,True
2316,148,26.0,36.0,True
2031,11,37.0,20.0,False
2559,123,49.0,35.0,False
2006,17,61.0,26.0,False
2180,81,32.0,41.0,True
3044,122,52.0,41.0,False
2366,253,30.0,36.0,True
1984,93,27.0,27.0,True
2288,5,22.0,45.0,True
2550,49,23.0,48.0,True
1026,9,22.0,5.0,False
2631,9,36.0,51.0,True
2417,0,36.0,49.0,True
1915,145,17.0,49.0,True
2258,22,21.0,46.0,True
3308,1,58.0,28.0,False
2117,193,47.0,22.0,False
2057,0,46.0,23.0,False
2634,185,27.0,55.0,True
2185,5,29.0,36.0,True
1825,49,24.0,32.0,True
2029,9,34.0,48.0,True
1142,50,13.0,16.0,True
2549,121,42.0,28.0,False
1060,11,13.0,6.0,False
1892,1,57.0,39.0,False
2010,121,24.0,44.0,True
1974,16,30.0,39.0,True
1678,8,35.0,13.0,False
1950,225,40.0,25.0,False
1768,51,33.0,13.0,False
3001,76,52.0,51.0,False
2824,83,68.0,42.0,False
1741,4,32.0,19.0,False
1761,47,28.0,47.0,True
2149,52,30.0,51.0,True
2275,198,21.0,39.0,True
3182,2,47.0,40.0,False
1227,7,33.0,9.0,False
1272,65,14.0,36.0,True
1516,13,15.0,32.0,True
1427,167,28.0,16.0,False
2301,107,46.0,24.0,False
1985,0,27.0,43.0,True
2082,10,31.0,37.0,True
1849,168,40.0,16.0,False
2783,142,67.0,35.0,False
2505,33,48.0,47.0,True
1755,93,11.0,22.0,True
1565,6,20.0,31.0,True
2508,72,44.0,34.0,False
1916,75,28.0,52.0,True
2147,0,16.0,31.0,True
2396,156,27.0,35.0,True
1636,0,55.0,17.0,False
2996,46,30.0,46.0,True
2572,110,41.0,23.0,False
1408,183,39.0,10.0,False
1912,136,39.0,16.0,False
1681,87,23.0,36.0,True
2273,109,42.0,38.0,False
3393,45,47.0,52.0,True
3236,164,44.0,34.0,False
2105,161,19.0,33.0,True
3071,85,49.0,31.0,False
2917,24,40.0,59.0,True
2070,49,23.0,39.0,True
2324,13,24.0,44.0,True
1730,201,29.0,10.0,False
2340,56,23.0,39.0,True
2447,47,41.0,30.0,False
3101,0,29.0,57.0,True
1851,126,11.0,43.0,True
2241,262,48.0,24.0,False
3235,79,35.0,53.0,True
2158,19,26.0,33.0,False
2278,206,29.0,43.0,True
2550,137,54.0,19.0,False
995,101,5.0,16.0,True
1473,14,14.0,38.0,True
2816,7,36.0,33.0,True
1433,146,20.0,36.0,True
2330,53,28.0,49.0,True
1739,5,35.0,31.0,False
3359,88,35.0,51.0,True
1973,19,41.0,24.0,False
2224,79,36.0,49.0,True
2873,0,71.0,32.0,False
1220,217,25.0,7.0,False
2307,120,34.0,28.0,True
1617,15,42.0,16.0,False
2088,78,48.0,21.0,False
2503,126,32.0,44.0,True
3751,69,44.0,37.0,True
3030,77,47.0,49.0,False
2803,85,38.0,53.0,True
2702,3,36.0,33.0,False
1599,17,20.0,38.0,True
2274,224,23.0,37.0,True
1720,0,21.0,43.0,True
1920,56,20.0,34.0,True
2243,162,40.0,49.0,True
1443,99,11.0,31.0,True
1980,108,45.0,21.0,False
1438,109,10.0,26.0,True
2513,23,37.0,38.0,True
1874,95,34.0,22.0,False
2143,90,52.0,22.0,False
1795,61,22.0,40.0,True
1588,22,16.0,24.0,True
1518,22,24.0,35.0,True
2784,257,57.0,34.0,False
2824,211,39.0,53.0,True
2662,100,31.0,52.0,True
2643,8,32.0,50.0,True
1751,106,16.0,31.0,True
1668,133,32.0,8.0,False
2903,8,36.0,64.0,True
1660,169,16.0,43.0,True
1940,90,39.0,32.0,False
3023,5,51.0,66.0,True
2052,8,32.0,37.0,True
1450,56,14.0,26.0,True
2294,8,39.0,27.0,False
1238,0,15.0,30.0,True
2005,46,22.0,35.0,True
2195,114,21.0,32.0,True
1679,84,15.0,50.0,True
2726,109,40.0,46.0,False
1799,0,22.0,33.0,True
1878,50,27.0,45.0,True
2632,158,39.0,41.0,False
4645,0,65.0,64.0,True
1216,57,6.0,35.0,True
816,69,2.0,25.0,True
3156,48,62.0,23.0,False
2576,10,36.0,36.0,False
1704,18,37.0,22.0,False
1160,0,5.0,17.0,True
2652,79,42.0,36.0,False
2435,279,37.0,35.0,False
2893,4,46.0,48.0,True
3239,132,38.0,38.0,False
1939,136,18.0,27.0,True
2223,81,33.0,18.0,False
2459,17,56.0,21.0,False
3190,92,37.0,47.0,True
2417,5,21.0,36.0,True
1900,9,33.0,26.0,False
2227,80,34.0,19.0,False
2300,8,29.0,45.0,True
1725,17,24.0,43.0,True
1327,79,8.0,35.0,True
2183,54,25.0,49.0,True
1737,0,15.0,43.0,True
2092,147,41.0,25.0,False
1758,37,20.0,37.0,True
2767,0,42.0,43.0,True
1154,4,5.0,28.0,True
2613,0,47.0,31.0,False
1624,47,46.0,11.0,False
2082,3,45.0,35.0,False
866,159,2.0,16.0,True
1529,251,15.0,18.0,True
4293,62,59.0,65.0,False
2188,9,56.0,25.0,False
2912,47,58.0,53.0,True
2379,13,36.0,54.0,True
2113,12,21.0,47.0,True
2058,290,18.0,43.0,True
2538,74,57.0,40.0,False
739,0,14.0,7.0,False
2039,3,18.0,52.0,True
2064,77,35.0,44.0,True
1889,10,40.0,22.0,False
1622,55,25.0,53.0,True
2534,66,40.0,36.0,False
2535,107,48.0,38.0,False
1220,118,12.0,25.0,True
1763,163,30.0,25.0,False
1559,246,13.0,34.0,True
3016,106,41.0,45.0,True
2973,160,34.0,45.0,True
2310,43,43.0,45.0,True
1987,125,31.0,48.0,True
2231,43,31.0,43.0,True
1808,73,41.0,18.0,False
2756,4,12.0,31.0,True
3391,56,45.0,58.0,True
1685,174,35.0,16.0,False
1629,10,16.0,43.0,True
2206,12,47.0,25.0,False
1687,176,19.0,31.0,True
2097,88,23.0,39.0,True
1995,127,28.0,34.0,True
2732,0,38.0,30.0,False
3040,38,36.0,37.0,False
1756,81,31.0,11.0,False
3031,35,44.0,52.0,True
1757,12,45.0,20.0,False
2114,0,17.0,43.0,True
2256,53,39.0,25.0,False
2805,0,67.0,39.0,False
2226,11,19.0,39.0,True
3139,75,36.0,52.0,True
1917,53,19.0,39.0,True
1832,47,49.0,20.0,False
2293,0,32.0,23.0,False
1594,0,36.0,14.0,False
2505,159,45.0,22.0,False
2253,126,37.0,33.0,False
1638,19,43.0,30.0,False
1883,77,29.0,15.0,False
1306,14,33.0,20.0,False
3086,52,54.0,59.0,False
1669,3,56.0,15.0,False
1906,14,19.0,46.0,True
1379,85,12.0,34.0,True
2114,0,46.0,27.0,False
3018,172,48.0,40.0,False
3985,126,48.0,83.0,True
2931,0,47.0,59.0,True
1949,7,24.0,52.0,True
2630,34,44.0,37.0,False
2398,7,38.0,48.0,True
2272,76,43.0,26.0,False
1819,42,15.0,38.0,True
2119,138,13.0,54.0,True
1654,92,12.0,29.0,True
1233,282,10.0,20.0,True
2541,0,51.0,43.0,False
2991,17,48.0,49.0,True
2116,0,40.0,28.0,False
2001,8,37.0,22.0,False
1853,10,24.0,43.0,True
1304,0,11.0,34.0,True
2353,0,55.0,38.0,False
2633,3,42.0,37.0,False
2924,58,53.0,48.0,False
2478,77,45.0,38.0,True
2456,14,31.0,21.0,False
1864,48,19.0,49.0,True
1416,129,18.0,28.0,True
3476,230,45.0,43.0,False
1946,20,35.0,56.0,True
2444,94,34.0,41.0,True
2154,77,29.0,48.0,True
3534,0,60.0,69.0,False
3152,107,55.0,50.0,False
2300,0,39.0,33.0,False
2642,170,33.0,55.0,True
1405,12,31.0,16.0,False
1814,0,23.0,37.0,True
1679,0,23.0,39.0,True
1719,13,24.0,40.0,True
2374,3,51.0,38.0,False
838,108,11.0,6.0,False
2305,11,37.0,41.0,True
1831,79,36.0,28.0,False
3356,158,60.0,56.0,False
2693,140,36.0,46.0,True
2158,55,26.0,63.0,True
3013,71,49.0,59.0,True
1790,0,39.0,10.0,False
3455,0,54.0,50.0,True
1912,82,19.0,37.0,True
3470,71,65.0,53.0,False
2346,121,40.0,29.0,False
2863,49,39.0,62.0,True
2832,7,50.0,51.0,True
3806,25,54.0,68.0,True
2227,0,30.0,39.0,True
1597,88,11.0,32.0,True
1629,12,32.0,8.0,False
1716,28,16.0,33.0,True
1523,12,14.0,32.0,True
2057,0,44.0,15.0,False
2228,51,20.0,44.0,True
2097,279,39.0,14.0,False
1801,146,20.0,47.0,True
1895,0,27.0,39.0,True
2206,0,25.0,36.0,True
1989,9,24.0,37.0,True
2745,127,53.0,39.0,False
2892,0,47.0,41.0,False
2098,124,40.0,21.0,False
2978,0,48.0,53.0,True
1323,67,10.0,48.0,True
1865,69,23.0,43.0,True
2626,212,24.0,50.0,True
2459,49,29.0,43.0,True
1215,45,22.0,5.0,False
1742,168,17.0,31.0,True
2879,215,26.0,29.0,False
1585,131,32.0,15.0,False
1910,6,46.0,27.0,False
2358,20,34.0,44.0,True
2841,82,24.0,42.0,True
4188,105,63.0,62.0,False
1788,105,30.0,21.0,False
2136,57,31.0,22.0,False
1569,0,15.0,37.0,True
2962,103,31.0,36.0,True
2273,11,42.0,25.0,False
2443,112,41.0,36.0,False
2435,187,26.0,43.0,True
2364,0,54.0,31.0,False
1470,164,10.0,30.0,True
2647,107,35.0,53.0,True
2085,180,20.0,32.0,True
2251,223,39.0,28.0,False
1725,88,21.0,35.0,True
3980,260,56.0,39.0,True
2062,172,19.0,39.0,True
2179,103,47.0,37.0,False
1883,132,38.0,22.0,False
2249,120,25.0,34.0,True
1264,0,14.0,46.0,True
2036,185,37.0,28.0,False
2452,121,28.0,41.0,True
2088,11,22.0,35.0,True
1744,49,36.0,30.0,False
2370,92,21.0,46.0,True
1894,117,47.0,24.0,False
2002,3,19.0,43.0,True
1949,46,50.0,29.0,False
948,5,1.0,10.0,True
1833,0,37.0,26.0,False
3437,64,44.0,53.0,True
2136,26,29.0,26.0,False
2836,140,25.0,24.0,False
2194,0,17.0,41.0,True
3359,7,31.0,54.0,True
1874,199,19.0,37.0,True
1366,58,30.0,9.0,False
1555,80,38.0,17.0,False
1803,56,29.0,18.0,False
2437,20,40.0,25.0,False
2319,106,21.0,39.0,True
2486,75,31.0,56.0,True
3198,14,52.0,48.0,True
2483,117,35.0,36.0,False
1565,21,11.0,35.0,True
2734,72,57.0,52.0,False
2374,114,34.0,49.0,True
1647,3,20.0,42.0,True
1508,119,12.0,28.0,True
2645,142,33.0,31.0,False
1332,11,18.0,29.0,True
2185,71,24.0,50.0,True
2040,109,24.0,39.0,True
2668,4,58.0,44.0,False
2550,220,22.0,40.0,True
2681,9,53.0,40.0,False
2064,112,55.0,24.0,False
2310,269,45.0,24.0,False
2015,120,34.0,26.0,False
1267,0,12.0,22.0,True
2191,85,43.0,29.0,False
2105,30,30.0,46.0,True
2677,0,41.0,51.0,True
4259,7,59.0,64.0,True
1618,0,20.0,63.0,True
2335,116,47.0,15.0,False
1860,101,25.0,24.0,True
1369,13,15.0,24.0,True
2081,144,43.0,20.0,False
2605,105,49.0,37.0,False
2297,256,32.0,40.0,True
2575,10,44.0,43.0,True
2513,85,37.0,50.0,True
1860,196,17.0,34.0,True
1195,31,23.0,7.0,False
3862,42,54.0,57.0,True
2558,12,35.0,47.0,True
1917,90,28.0,35.0,True
2224,64,34.0,25.0,False
2689,244,51.0,36.0,False
2645,8,48.0,50.0,False
3230,97,43.0,67.0,True
2020,147,15.0,31.0,True
2420,295,24.0,42.0,True
1869,90,17.0,30.0,True
1546,156,17.0,33.0,True
2378,9,21.0,42.0,True
1649,84,25.0,36.0,True
2422,0,43.0,49.0,True
2091,38,51.0,29.0,False
2625,177,35.0,38.0,False
2209,91,39.0,23.0,False
2156,133,36.0,19.0,False
2626,172,42.0,41.0,False
1980,0,18.0,32.0,True
1511,209,10.0,30.0,True
1614,0,21.0,25.0,True
1265,53,9.0,28.0,True
1841,200,35.0,23.0,False
1651,5,11.0,39.0,True
1705,125,18.0,44.0,True
2891,158,32.0,54.0,True
2362,43,35.0,20.0,False
3554,122,45.0,44.0,False
1648,3,17.0,36.0,True
2306,6,33.0,31.0,False
2242,46,31.0,39.0,True
2543,1,21.0,44.0,True
1907,167,22.0,51.0,True
1557,27,24.0,32.0,True
1696,13,25.0,44.0,True
2304,10,46.0,31.0,False
2457,49,34.0,45.0,False
3183,118,46.0,62.0,True
1433,145,8.0,19.0,True
2415,12,42.0,31.0,False
2293,0,41.0,28.0,False
1596,7,34.0,15.0,False
1826,0,47.0,22.0,False
1257,8,12.0,24.0,True
1070,84,7.0,21.0,True
1593,68,37.0,21.0,False
1900,149,37.0,22.0,False
1938,46,25.0,52.0,True
1936,7,21.0,41.0,True
2529,185,43.0,41.0,True
1861,250,19.0,33.0,True
3462,20,43.0,42.0,False
2912,63,20.0,33.0,True
2010,78,36.0,5.0,False
878,141,1.0,27.0,True
1421,96,58.0,10.0,False
2267,27,41.0,41.0,True
2634,55,60.0,46.0,False
2089,8,30.0,22.0,False
1455,141,19.0,40.0,True
1442,2,18.0,40.0,True
1828,153,13.0,36.0,True
2058,12,23.0,40.0,True
4558,145,43.0,37.0,False
1445,198,29.0,11.0,False
1517,156,13.0,35.0,True
1904,63,44.0,23.0,False
1063,104,9.0,36.0,True
2100,82,18.0,43.0,True
2171,69,43.0,32.0,False
2810,105,53.0,28.0,False
2002,0,35.0,25.0,False
2136,46,47.0,27.0,False
2553,233,43.0,22.0,False
1362,156,20.0,9.0,False
2354,2,26.0,45.0,True
1892,82,18.0,47.0,True
2645,182,36.0,49.0,True
2337,301,43.0,20.0,False
1764,44,45.0,22.0,False
1741,0,37.0,48.0,True
1680,16,47.0,19.0,False
2547,110,42.0,26.0,False
1700,43,38.0,29.0,False
2396,60,33.0,53.0,True
1314,84,7.0,30.0,True
1793,4,24.0,40.0,True
2014,3,23.0,44.0,True
1792,199,17.0,50.0,True
2541,5,43.0,26.0,False
2595,65,26.0,33.0,True
1776,66,28.0,30.0,True
3720,83,42.0,77.0,True
1738,107,20.0,34.0,True
2320,49,18.0,36.0,True
2695,48,32.0,34.0,True
1869,43,34.0,20.0,False
1778,148,21.0,37.0,True
1784,46,30.0,18.0,False
1667,79,16.0,37.0,True
2746,22,33.0,53.0,True
3085,43,53.0,47.0,True
1447,9,14.0,35.0,True
3704,129,49.0,44.0,False
1947,140,42.0,13.0,False
2487,93,35.0,44.0,True
1457,220,10.0,24.0,True
2920,41,52.0,59.0,False
2029,148,46.0,22.0,False
2059,138,19.0,39.0,True
2155,94,33.0,44.0,True
1752,138,34.0,26.0,False
2537,0,42.0,36.0,False
2278,31,54.0,33.0,False
1623,0,24.0,34.0,True
1272,194,7.0,27.0,True
1815,69,34.0,29.0,False
2305,37,26.0,38.0,True
2246,174,44.0,25.0,False
1736,38,31.0,31.0,False
2235,23,29.0,42.0,True
3332,111,40.0,63.0,True
2971,109,47.0,26.0,False
2283,3,32.0,48.0,True
1746,72,17.0,30.0,True
2070,0,29.0,45.0,True
1596,164,17.0,28.0,True
2363,99,56.0,27.0,False
1610,73,26.0,49.0,True
1486,42,9.0,22.0,True
2022,46,26.0,29.0,True
1883,109,29.0,42.0,True
2766,40,55.0,43.0,True
2100,59,59.0,35.0,False
2457,65,27.0,39.0,True
1947,85,35.0,16.0,False
3272,52,57.0,64.0,True
3019,152,43.0,40.0,False
2076,13,32.0,46.0,True
1208,166,22.0,12.0,False
2483,72,50.0,28.0,False
2289,175,26.0,57.0,True
1826,135,43.0,18.0,False
2815,36,27.0,38.0,True
2859,188,59.0,59.0,False
1578,54,15.0,29.0,True
2097,0,36.0,55.0,True
2587,72,49.0,40.0,False
1526,5,13.0,31.0,True
2351,230,30.0,49.0,True
1434,78,12.0,34.0,True
1406,77,22.0,28.0,True
2951,48,33.0,42.0,True
2107,86,46.0,33.0,True
1853,66,32.0,42.0,True
2117,126,35.0,48.0,True
2399,0,29.0,48.0,True
1832,136,35.0,20.0,False
1522,154,9.0,47.0,True
2989,110,36.0,44.0,True
2483,6,36.0,48.0,True
2821,101,47.0,37.0,False
1883,203,20.0,28.0,True
2173,139,35.0,24.0,False
2972,139,51.0,39.0,False
1930,161,18.0,56.0,True
2407,135,51.0,29.0,False
2869,130,46.0,42.0,True
2614,49,44.0,48.0,True
2317,0,45.0,28.0,False
1148,39,20.0,4.0,False
2618,71,46.0,43.0,False
2235,7,27.0,49.0,True
2694,5,30.0,54.0,True
2004,131,43.0,12.0,False
2077,0,53.0,21.0,False
2810,54,54.0,51.0,True
1891,19,45.0,26.0,False
2095,14,24.0,49.0,True
2508,0,44.0,23.0,False
1563,104,31.0,20.0,False
2273,187,36.0,34.0,True
2756,4,50.0,44.0,False
2311,184,40.0,14.0,False
1655,7,39.0,53.0,True
1574,6,10.0,27.0,True
2154,13,44.0,40.0,True
2141,182,24.0,42.0,True
3818,58,60.0,67.0,True
2199,241,19.0,33.0,True
2245,5,52.0,45.0,False
2046,68,31.0,27.0,False
2681,150,33.0,38.0,False
2176,61,49.0,24.0,False
1302,115,23.0,7.0,False
2361,65,52.0,25.0,False
3196,95,47.0,53.0,True
2044,193,23.0,37.0,True
2491,72,48.0,32.0,False
2220,232,15.0,33.0,True
3769,91,42.0,45.0,False
1288,83,7.0,29.0,True
2148,108,54.0,28.0,False
2604,54,34.0,42.0,True
1877,161,37.0,25.0,False
2046,112,49.0,19.0,False
1868,120,21.0,43.0,True
1584,0,21.0,52.0,True
2940,2,49.0,49.0,False
1939,3,21.0,31.0,True
2599,30,44.0,59.0,False
2414,120,27.0,49.0,True
2925,176,30.0,34.0,False
2828,265,48.0,38.0,False
1645,5,51.0,18.0,False
2695,8,26.0,57.0,True
2185,74,28.0,43.0,True
2393,99,34.0,14.0,False
2298,107,28.0,47.0,True
2110,130,43.0,31.0,False
2032,97,29.0,37.0,True
2187,99,25.0,45.0,True
2147,96,42.0,15.0,False
2042,56,50.0,30.0,False
1868,107,29.0,18.0,False
1459,82,45.0,16.0,False
2315,63,35.0,49.0,True
2071,0,23.0,23.0,True
2792,175,33.0,46.0,True
2094,60,52.0,23.0,False
2352,78,20.0,43.0,True
2641,5,48.0,40.0,False
1404,107,12.0,39.0,True
1106,66,5.0,24.0,True
3136,30,42.0,46.0,True
3092,11,32.0,51.0,True
2005,113,15.0,38.0,True
1859,0,22.0,27.0,True
2163,115,28.0,32.0,True
3115,3,41.0,67.0,True
2677,39,35.0,40.0,False
2668,47,36.0,56.0,True
2449,62,33.0,35.0,True
1970,11,36.0,49.0,True
2087,35,28.0,39.0,True
3192,116,40.0,50.0,True
1295,158,11.0,31.0,True
391,38,9.0,1.0,False
2584,212,22.0,46.0,True
2938,0,31.0,24.0,True
2584,56,28.0,45.0,True
2559,40,46.0,17.0,False
2585,2,37.0,50.0,True
2935,0,38.0,44.0,False
1154,59,6.0,21.0,True
2558,77,65.0,36.0,False
1264,160,8.0,21.0,True
2198,3,24.0,46.0,True
1739,3,35.0,20.0,False
3498,16,51.0,52.0,False
2209,0,44.0,35.0,False
2482,25,46.0,34.0,False
1276,46,5.0,26.0,True
1685,0,40.0,15.0,False
2139,91,35.0,26.0,False
1761,5,41.0,16.0,False
1299,49,14.0,35.0,True
2040,20,43.0,23.0,False
3055,97,33.0,50.0,True
2020,0,32.0,20.0,False
1966,96,48.0,19.0,False
931,84,15.0,7.0,False
2736,0,38.0,39.0,True
2482,0,0.0,3.0,True
2058,4,47.0,21.0,False
2920,9,36.0,27.0,False
2140,34,36.0,35.0,True
1661,51,35.0,15.0,False
2015,98,40.0,15.0,False
1862,26,24.0,42.0,True
1150,0,8.0,19.0,True
1558,85,7.0,20.0,True
1916,228,16.0,35.0,True
1707,188,16.0,49.0,True
2849,0,44.0,55.0,True
2059,123,31.0,24.0,False
1505,208,17.0,20.0,True
1788,72,14.0,34.0,True
2241,47,23.0,7.0,False
1969,235,18.0,37.0,True
1547,131,27.0,12.0,False
1328,41,21.0,42.0,True
2247,112,40.0,40.0,False
2067,34,44.0,24.0,False
2375,8,37.0,39.0,False
3057,33,66.0,51.0,False
1485,58,19.0,43.0,True
1301,11,16.0,30.0,True
3664,296,69.0,52.0,False
1877,6,18.0,42.0,True
1771,7,26.0,32.0,True
2143,21,52.0,32.0,False
1416,133,25.0,15.0,False
2292,11,38.0,36.0,False
3196,32,52.0,41.0,False
1491,0,16.0,36.0,True
1564,0,34.0,15.0,False
1348,0,48.0,20.0,False
2640,148,48.0,47.0,False
1365,87,11.0,24.0,True
2324,50,39.0,21.0,False
2258,113,56.0,41.0,True
1742,136,33.0,22.0,False
2005,11,14.0,34.0,True
1863,192,52.0,19.0,False
1225,13,14.0,26.0,True
2763,63,54.0,27.0,False
1176,52,2.0,23.0,True
1821,215,39.0,17.0,False
829,147,13.0,4.0,False
2791,161,27.0,41.0,True
2401,152,41.0,49.0,True
2062,62,20.0,36.0,True
1768,177,11.0,25.0,True
2788,13,41.0,43.0,False
2465,201,32.0,46.0,True
1539,211,10.0,32.0,True
1340,0,11.0,29.0,True
2365,60,24.0,31.0,True
2159,96,36.0,26.0,False
2849,106,47.0,32.0,False
2137,120,36.0,22.0,False
1630,229,24.0,18.0,False
1933,129,16.0,25.0,True
1426,78,9.0,21.0,True
1578,16,7.0,18.0,True
2254,33,13.0,23.0,True
2952,21,38.0,43.0,True
483,70,2.0,9.0,True
1767,225,10.0,33.0,True
2000,338,27.0,13.0,False
2092,187,22.0,15.0,False
1583,147,11.0,26.0,True
1856,0,17.0,27.0,True
2905,87,36.0,28.0,False
960,97,4.0,17.0,True
1784,154,20.0,32.0,True
1753,134,44.0,24.0,False
2985,116,45.0,46.0,True
3666,0,46.0,51.0,True
2023,9,35.0,23.0,False
2060,75,32.0,27.0,False
1659,159,13.0,32.0,True
2374,114,32.0,16.0,False
1746,22,15.0,42.0,True
2589,75,30.0,40.0,True
2680,106,26.0,33.0,True
2547,48,50.0,33.0,False
2141,81,28.0,24.0,False
2104,286,16.0,39.0,True
1808,150,20.0,37.0,True
1873,76,24.0,28.0,True
1802,45,29.0,10.0,False
3542,244,34.0,52.0,False
2092,0,34.0,21.0,False
2849,74,46.0,53.0,True
2235,57,31.0,36.0,True
2620,0,38.0,20.0,False
1227,127,24.0,11.0,False
2160,189,13.0,33.0,True
2278,158,18.0,32.0,True
2984,100,50.0,36.0,False
1836,31,43.0,20.0,False
2307,223,37.0,19.0,False
1747,133,17.0,10.0,False
1854,72,49.0,29.0,False
2668,21,43.0,34.0,False
1769,132,10.0,33.0,True
1821,28,6.0,30.0,True
2021,152,19.0,31.0,True
2587,79,37.0,36.0,False
2315,191,19.0,41.0,True
2237,8,31.0,19.0,False
1669,91,19.0,21.0,False
2886,60,38.0,19.0,False
3022,95,42.0,31.0,False
2211,90,21.0,28.0,True
1992,626,22.0,4.0,False
2494,153,37.0,40.0,True
1661,1,15.0,44.0,True
2441,248,35.0,37.0,False
2306,87,35.0,16.0,False
936,78,11.0,9.0,True
2126,172,28.0,32.0,True
1127,51,11.0,17.0,True
1759,258,21.0,43.0,True
1430,154,6.0,31.0,True
2764,55,42.0,41.0,False
2932,174,44.0,45.0,False
1655,0,21.0,46.0,True
1584,99,11.0,32.0,True
1958,164,17.0,41.0,True
2084,51,25.0,40.0,True
2058,127,12.0,40.0,True
1828,0,15.0,35.0,True
2009,36,23.0,36.0,True
1839,200,22.0,34.0,True
3241,24,49.0,56.0,True
1685,64,31.0,12.0,False
2112,119,42.0,28.0,False
1722,80,18.0,21.0,True
1616,53,30.0,17.0,False
1585,87,10.0,30.0,True
2085,178,16.0,42.0,True
2578,1,26.0,38.0,True
2456,0,30.0,40.0,True
1886,58,30.0,31.0,False
2798,140,24.0,31.0,False
1648,44,30.0,7.0,False
3406,164,31.0,47.0,True
2487,298,34.0,39.0,True
2308,355,25.0,15.0,False
2371,13,23.0,28.0,True
1985,115,26.0,17.0,False
3757,0,46.0,45.0,False
2028,164,16.0,32.0,True
1152,160,6.0,20.0,True
2127,177,36.0,20.0,False
2258,181,40.0,16.0,False
2466,0,36.0,23.0,False
2489,152,28.0,23.0,False
2718,72,43.0,39.0,False
1789,16,16.0,33.0,True
2136,44,44.0,21.0,False
1650,0,39.0,12.0,False
1618,263,26.0,10.0,False
2411,18,15.0,42.0,True
2786,102,54.0,42.0,False
1997,134,17.0,31.0,True
2694,120,53.0,32.0,False
1419,26,11.0,30.0,True
